File Name,Lines*,Statements,Percent Branch Statements,Method Call Statements,Percent Lines with Comments,Classes and Interfaces,Methods per Class,Average Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9,commit_count,commiter_count,numberOfReportedBugs
src/test/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizerTest.java,95,58,6/9,51,4/2,3,1/33,10/50,77,MultiStartUnivariateRealOptimizerTest.testBadFunction(),3,81,5,1/80,2/25,11,5,32,8,2,1,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/PerfTestUtils.java,236,67,17/9,34,39/0,2,1/00,1/00,244,RunTest.getName(),1,108,6,2/50,1/00,7,5,29,13,4,8,2,0,0,0,7,3,0
src/test/java/org/apache/commons/math/random/AbstractRandomGeneratorTest.java,33,8,0/0,3,15/2,1,2/00,2/00,27,AbstractRandomGeneratorTest.makeGenerator(),1,28,2,1/25,1/00,2,2,4,0,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/random/BitsStreamGeneratorTest.java,68,25,0/0,10,16/2,3,2/67,1/25,29,TestBitStreamGenerator.next(),1,49,3,1/80,1/00,3,5,11,6,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/random/CorrelatedRandomVectorGeneratorTest.java,108,63,15/9,50,6/5,1,5/00,9/20,34,CorrelatedRandomVectorGeneratorTest.CorrelatedRandomVectorGeneratorTest(),5,41,4,1/95,3/00,9,8,29,11,6,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/random/EmpiricalDistributionTest.java,249,136,6/6,120,19/7,1,18/00,5/33,233,EmpiricalDistributionTest.verifySame(),3,252,4,1/72,1/50,14,26,83,13,1,0,0,0,0,0,19,3,0
src/test/java/org/apache/commons/math/random/GaussianRandomGeneratorTest.java,32,14,7/1,9,21/9,1,1/00,8/00,28,GaussianRandomGeneratorTest.testMeanAndStandardDeviation(),2,34,3,1/29,2/00,5,1,7,1,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/random/ISAACTest.java,375,20,5/0,8,2/7,1,2/00,5/00,380,ISAACTest.getActualSequence(),2,383,3,1/35,1/50,4,6,9,1,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/random/MersenneTwisterTest.java,295,16,12/5,6,0/7,1,2/00,5/00,33,MersenneTwisterTest.testMakotoNishimura(),3,291,3,1/63,2/00,4,2,6,4,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/random/RandomAdaptorTest.java,92,48,0/0,24,10/9,2,7/50,1/73,33,ConstantGenerator.setSeed(),1,66,3,1/92,1/00,5,3,31,9,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/random/RandomDataTest.java,984,608,18/1,412,17/7,1,33/00,16/09,274,RandomDataTest.checkNextPoissonConsistency(),15,827,5,2/24,4/48,36,41,315,178,33,5,0,0,0,0,48,3,0
src/test/java/org/apache/commons/math/random/RandomGeneratorAbstractTest.java,306,169,25/4,66,16/0,1,17/00,8/06,94,RandomGeneratorAbstractTest.testNextIntDirect(),14,138,7,2/50,3/53,11,21,57,44,28,6,1,1,0,0,6,3,0
src/test/java/org/apache/commons/math/random/StableRandomGeneratorTest.java,119,54,13/0,35,18/5,1,7/00,5/43,43,StableRandomGeneratorTest.testBetaRangeAboveOne(),2,48,3,1/87,2/00,7,9,22,16,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/random/TestRandomGenerator.java,37,9,0/0,4,18/9,1,2/00,1/50,32,TestRandomGenerator.nextDouble(),1,33,2,1/00,1/00,3,3,3,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/random/UncorrelatedRandomVectorGeneratorTest.java,56,33,9/1,15,12/5,1,2/00,10/50,43,UncorrelatedRandomVectorGeneratorTest.testMeanAndCorrelation(),4,59,4,1/76,2/50,7,5,12,7,2,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/random/UniformRandomGeneratorTest.java,32,14,7/1,9,21/9,1,1/00,8/00,28,UniformRandomGeneratorTest.testMeanAndStandardDeviation(),2,34,3,1/29,2/00,5,1,7,1,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/random/ValueServerTest.java,223,131,8/4,101,17/9,1,11/00,9/64,55,ValueServerTest.testFill(),3,63,3,1/89,2/00,13,12,82,24,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/random/Well1024aTest.java,71,11,9/1,4,0/0,1,2/00,2/50,31,Well1024aTest.testReferenceCode(),2,74,3,1/18,1/50,4,2,4,1,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/random/Well19937aTest.java,108,15,13/3,5,0/0,1,2/00,4/50,30,Well19937aTest.testReferenceCode(),3,39,3,1/47,2/00,4,2,7,2,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/random/Well19937cTest.java,108,15,13/3,5,0/0,1,2/00,4/50,30,Well19937cTest.testReferenceCode(),3,39,3,1/47,2/00,4,2,7,2,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/random/Well44497aTest.java,108,15,13/3,5,0/0,1,2/00,4/50,30,Well44497aTest.testReferenceCode(),3,39,3,1/47,2/00,4,2,7,2,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/random/Well44497bTest.java,108,15,13/3,5,0/0,1,2/00,4/50,30,Well44497bTest.testReferenceCode(),3,39,3,1/47,2/00,4,2,7,2,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/random/Well512aTest.java,69,11,9/1,4,0/0,1,2/00,2/50,29,Well512aTest.testReferenceCode(),2,70,3,1/18,1/50,4,2,4,1,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/Retry.java,27,5,0/0,0,14/8,0,0/00,0/00,,,0,18,0,0/00,0/00,5,0,0,0,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/RetryRunner.java,74,24,16/7,8,28/4,1,2/00,7/50,43,RetryRunner.methodInvoker(),5,67,5,2/04,3/00,7,2,6,4,2,3,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/RetryRunnerTest.java,48,15,6/7,4,22/9,1,2/00,1/50,50,RetryRunnerTest.testRetryFailSometimes(),2,52,3,0/80,1/50,7,5,2,1,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/special/BetaTest.java,101,44,0/0,21,3/0,1,19/00,1/11,27,BetaTest.testLogBetaPositivePositive(),1,29,2,1/39,1/00,4,19,21,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/special/ErfTest.java,199,98,6/1,80,11/6,1,10/00,8/20,204,ErfTest.testTwoArgumentErf(),3,208,4,2/08,1/60,6,10,57,20,5,0,0,0,0,0,12,3,0
src/test/java/org/apache/commons/math/special/GammaTest.java,137,60,3/3,48,5/8,1,17/00,2/18,113,GammaTest.testTrigamma(),2,123,3,1/55,1/12,6,17,35,2,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/stat/CertifiedDataTest.java,127,68,2/9,82,13/4,1,3/00,12/67,102,CertifiedDataTest.loadStats(),3,107,3,1/46,1/67,9,21,36,2,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/stat/clustering/EuclideanIntegerPointTest.java,54,28,0/0,31,0/0,1,3/00,5/67,32,EuclideanIntegerPointTest.testDistance(),1,33,2,1/32,1/00,8,3,17,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/clustering/KMeansPlusPlusClustererTest.java,238,95,0/0,97,11/3,1,1/00,29/00,34,KMeansPlusPlusClustererTest.dimension2(),1,75,3,1/36,1/00,12,54,13,17,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/stat/correlation/CovarianceTest.java,221,63,7/9,65,13/6,2,2/00,8/25,110,CovarianceTest.testConstant(),1,216,4,1/52,1/00,12,14,32,5,1,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/stat/correlation/PearsonsCorrelationTest.java,292,103,3/9,101,10/6,2,3/50,10/71,171,PearsonsCorrelationTest.testPValueNearZero(),2,237,4,1/75,1/20,13,11,72,5,3,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/stat/correlation/SpearmansRankCorrelationTest.java,120,41,2/4,36,17/5,2,2/00,5/00,38,SpearmansRankCorrelationTest.testConstant(),1,100,3,1/38,1/00,11,6,23,2,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/correlation/StorelessCovarianceTest.java,269,76,14/5,47,10/4,1,7/00,8/57,216,StorelessCovarianceTest.testSwissFertilityByEntry(),4,245,5,2/08,2/57,6,10,44,8,4,4,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/stat/data/CertifiedDataAbstractTest.java,135,84,16/7,63,8/1,1,6/00,9/50,58,CertifiedDataAbstractTest.getProperty(),7,78,6,2/35,3/50,17,10,20,18,9,3,7,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/data/LewTest.java,26,4,0/0,0,11/5,1,1/00,1/00,26,LewTest.getResourceName(),1,27,2,0/75,1/00,2,1,1,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/stat/data/LotteryTest.java,26,4,0/0,0,11/5,1,1/00,1/00,26,LotteryTest.getResourceName(),1,27,2,0/75,1/00,2,1,1,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/stat/descriptive/AbstractUnivariateStatisticTest.java,97,53,18/9,27,21/6,1,2/00,19/50,51,AbstractUnivariateStatisticTest.testTestNegative(),9,43,4,1/98,6/00,6,8,21,17,1,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/stat/descriptive/AggregateSummaryStatisticsTest.java,256,134,15/7,105,27/7,1,8/00,14/50,265,AggregateSummaryStatisticsTest.generatePartition(),7,104,4,2/10,3/75,10,8,81,28,7,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/DescriptiveStatisticsTest.java,306,200,5/5,229,9/8,5,5/00,6/12,92,DescriptiveStatisticsTest.testGetValues(),4,227,4,2/03,1/44,15,16,119,49,1,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/stat/descriptive/ListUnivariateImpl.java,179,72,13/9,28,31/3,1,14/00,3/14,125,ListUnivariateImpl.getN(),5,130,4,1/65,1/86,11,17,32,10,2,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/stat/descriptive/ListUnivariateImplTest.java,126,86,2/3,96,7/9,1,5/00,12/20,92,ListUnivariateImplTest.testProductAndGeometricMean(),2,98,3,1/64,1/40,8,17,59,2,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/descriptive/MixedListUnivariateImplTest.java,173,95,0/0,113,5/2,1,1/00,71/00,,,0,54,2,1/64,0/00,10,14,71,0,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/FirstMomentTest.java,41,9,0/0,1,26/8,1,2/00,1/00,35,FirstMomentTest.expectedValue(),1,36,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/FourthMomentTest.java,41,9,0/0,1,26/8,1,2/00,1/00,35,FourthMomentTest.expectedValue(),1,36,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/GeometricMeanTest.java,66,26,0/0,27,25/8,1,3/00,5/33,36,GeometricMeanTest.testSpecialValues(),1,37,2,1/38,1/00,6,4,16,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/InteractionTest.java,68,22,4/5,14,4/4,1,1/00,11/00,61,InteractionTest.testInteraction(),2,70,3,1/36,2/00,4,7,10,1,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/KurtosisTest.java,59,22,0/0,21,23/7,1,3/00,4/00,36,KurtosisTest.testNaN(),1,37,2,1/27,1/00,6,4,12,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/MeanTest.java,59,22,0/0,17,18/6,1,5/00,2/00,36,MeanTest.testWeightedMean(),1,37,2,1/18,1/00,6,6,10,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/SecondMomentTest.java,41,9,0/0,1,26/8,1,2/00,1/00,35,SecondMomentTest.expectedValue(),1,36,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/SemiVarianceTest.java,133,82,2/4,63,12/0,1,9/00,7/22,30,SemiVarianceTest.testInsufficientData(),3,34,3,1/17,1/50,17,39,21,5,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/SkewnessTest.java,58,20,0/0,17,25/9,1,3/00,3/33,37,SkewnessTest.testNaN(),1,38,2,1/20,1/00,6,4,10,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/StandardDeviationTest.java,87,39,2/6,30,25/3,1,5/00,5/20,87,StandardDeviationTest.populationStandardDeviation(),2,91,3,1/51,1/20,7,6,25,1,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/ThirdMomentTest.java,41,9,0/0,1,26/8,1,2/00,1/00,35,ThirdMomentTest.expectedValue(),1,36,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/VarianceTest.java,104,45,2/2,47,25/0,1,7/00,4/29,91,VarianceTest.populationVariance(),2,95,3,1/53,1/14,7,8,29,1,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/VectorialCovarianceTest.java,76,38,10/5,31,9/2,1,5/00,4/20,41,VectorialCovarianceTest.testMismatch(),2,43,3,1/21,1/33,9,17,7,5,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/stat/descriptive/moment/VectorialMeanTest.java,71,37,10/8,25,9/9,1,5/00,4/40,40,VectorialMeanTest.testMismatch(),2,42,3,1/22,1/33,8,17,8,4,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/MultivariateSummaryStatisticsTest.java,282,172,0/0,303,8/5,1,2/00,1/50,38,MultivariateSummaryStatisticsTest.testSetterInjection(),1,39,2,0/05,1/00,166,3,3,0,0,0,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/stat/descriptive/rank/MaxTest.java,67,31,0/0,31,14/9,1,4/00,4/00,36,MaxTest.testNaNs(),1,37,2,1/23,1/00,9,6,16,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/rank/MedianTest.java,40,9,0/0,1,25/0,1,2/00,1/00,34,MedianTest.expectedValue(),1,35,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/rank/MinTest.java,67,31,0/0,31,14/9,1,4/00,4/00,36,MinTest.testNaNs(),1,37,2,1/23,1/00,9,6,16,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/rank/PercentileTest.java,154,87,5/7,72,11/7,1,11/00,6/18,64,PercentileTest.testSetQuantile(),3,77,3,1/82,1/45,7,12,58,10,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/descriptive/StatisticalSummaryValuesTest.java,74,37,0/0,50,6/8,1,4/00,6/75,35,StatisticalSummaryValuesTest.testToString(),1,36,2,1/57,1/00,6,4,27,0,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/descriptive/StorelessUnivariateStatisticAbstractTest.java,176,96,6/3,121,14/8,1,8/00,9/75,80,StorelessUnivariateStatisticAbstractTest.testConsistency(),3,175,4,1/88,1/75,7,11,66,11,1,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/stat/descriptive/summary/ProductTest.java,79,35,0/0,32,19/0,1,7/00,2/86,37,ProductTest.checkClearValue(),1,38,2,1/37,1/00,7,8,20,0,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/stat/descriptive/summary/SumLogTest.java,71,29,0/0,27,23/9,1,4/00,4/25,37,SumLogTest.checkClearValue(),1,38,2,1/34,1/00,7,5,17,0,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/stat/descriptive/summary/SumSqTest.java,63,27,0/0,23,17/5,1,4/00,3/75,38,SumSqTest.checkClearValue(),1,39,2,1/30,1/00,7,5,15,0,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/stat/descriptive/summary/SumTest.java,70,31,0/0,29,15/7,1,6/00,2/83,37,SumTest.checkClearValue(),1,38,2,1/32,1/00,7,7,17,0,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/stat/descriptive/SummaryStatisticsTest.java,307,214,0/0,289,7/5,1,11/00,16/27,52,SummaryStatisticsTest.verifySummary(),1,53,2,1/79,1/00,10,25,179,0,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/stat/descriptive/SynchronizedDescriptiveStatisticsTest.java,25,4,0/0,1,20/0,1,1/00,1/00,25,SynchronizedDescriptiveStatisticsTest.createDescriptiveStatistics(),1,26,2,0/75,1/00,2,1,1,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/SynchronizedMultivariateSummaryStatisticsTest.java,26,4,0/0,1,19/2,1,1/00,1/00,25,SynchronizedMultivariateSummaryStatisticsTest.createMultivariateSummaryStatistics(),1,26,2,0/75,1/00,2,1,1,0,0,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/stat/descriptive/SynchronizedSummaryStatisticsTest.java,25,4,0/0,1,20/0,1,1/00,1/00,24,SynchronizedSummaryStatisticsTest.createSummaryStatistics(),1,25,2,0/75,1/00,2,1,1,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/descriptive/UnivariateStatisticAbstractTest.java,190,106,5/7,73,15/3,1,6/00,10/00,166,UnivariateStatisticAbstractTest.testWeightedConsistency(),6,199,4,1/57,2/00,10,36,51,8,1,0,0,0,0,0,16,3,0
src/test/java/org/apache/commons/math/stat/FrequencyTest.java,241,185,2/2,239,8/7,1,9/00,17/67,151,FrequencyTest.testAdd(),4,158,3,1/85,1/44,9,17,152,7,0,0,0,0,0,0,13,3,0
src/test/java/org/apache/commons/math/stat/inference/ChiSquareTestTest.java,228,121,10/7,76,14/9,1,7/00,15/43,35,ChiSquareTestTest.testChiSquareIndependence(),6,55,3,2/07,2/86,5,8,82,26,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/inference/MannWhitneyUTestTest.java,87,35,17/1,17,28/7,1,2/00,14/00,50,MannWhitneyUTestTest.testMannWhitneyUInputValidation(),7,54,3,2/03,4/00,4,3,16,12,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/stat/inference/OneWayAnovaTest.java,96,54,3/7,43,10/4,1,3/00,13/33,46,OneWayAnovaTest.testAnovaFValue(),3,67,3,1/70,1/67,6,8,36,4,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/inference/TestUtilsTest.java,411,246,13/8,179,12/9,1,11/00,19/91,309,TestUtilsTest.testTwoSampleTHeterscedastic(),11,56,3,2/11,4/09,8,19,157,62,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/stat/inference/TTestTest.java,263,155,15/5,114,11/0,1,7/00,19/43,161,TTestTest.testTwoSampleTHeterscedastic(),11,54,3,2/10,4/43,7,12,94,42,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/inference/WilcoxonSignedRankTestTest.java,157,71,19/7,39,32/5,1,2/00,32/00,64,WilcoxonSignedRankTestTest.testWilcoxonSignedRankInputValidation(),15,73,3,2/23,8/00,4,3,37,27,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/stat/ranking/NaturalRankingTest.java,186,144,0/0,86,3/8,1,7/00,17/86,42,NaturalRankingTest.testNaNsAndInfs(),1,43,2,1/83,1/00,6,13,125,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/stat/regression/GLSMultipleLinearRegressionTest.java,262,157,3/2,104,14/9,1,16/00,7/25,218,GLSMultipleLinearRegressionTest.testGLSEfficiency(),5,236,4,1/74,1/31,15,26,102,13,1,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/stat/regression/MillerUpdatingRegressionTest.java,1001,504,14/5,384,11/1,1,19/00,25/58,90,MillerUpdatingRegressionTest.testNegativeTestAddObs(),11,802,4,1/57,4/50,22,236,185,57,4,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/stat/regression/MultipleLinearRegressionAbstractTest.java,114,64,1/6,44,4/4,1,11/00,3/36,61,MultipleLinearRegressionAbstractTest.canEstimateRegressandVariance(),2,63,3,1/50,1/09,7,20,35,2,0,0,0,0,0,0,10,3,0
src/test/java/org/apache/commons/math/stat/regression/OLSMultipleLinearRegressionTest.java,708,268,2/6,183,12/7,2,10/50,11/10,377,OLSMultipleLinearRegressionTest.testHat(),3,92,5,2/00,1/38,12,24,192,34,6,1,0,0,0,0,14,3,0
src/test/java/org/apache/commons/math/stat/regression/SimpleRegressionTest.java,443,247,3/2,382,13/3,1,19/00,11/16,112,SimpleRegressionTest.testSSENonNegative(),2,118,3,1/88,1/42,6,29,201,11,0,0,0,0,0,0,11,3,0
src/test/java/org/apache/commons/math/stat/StatUtilsTest.java,425,254,8/7,204,18/1,1,16/00,13/63,419,StatUtilsTest.testDifferenceStats(),4,102,3,1/99,2/38,9,27,176,42,0,0,0,0,0,0,18,3,0
src/test/java/org/apache/commons/math/TestUtils.java,456,204,16/2,173,34/0,1,23/00,7/13,166,TestUtils.assertRelativelyEquals(),7,485,5,2/24,2/57,18,22,83,58,20,3,0,0,0,0,19,3,0
src/test/java/org/apache/commons/math/transform/FastCosineTransformerTest.java,111,55,16/4,25,20/7,1,3/00,15/33,38,FastCosineTransformerTest.testAdHocData(),5,49,3,1/95,4/00,6,3,34,12,0,0,0,0,0,0,17,3,0
src/test/java/org/apache/commons/math/transform/FastFourierTransformerTest.java,162,86,0/0,98,13/6,1,1/00,26/00,39,FastFourierTransformerTest.testAdHocData(),1,40,2,0/82,1/00,46,11,30,0,0,0,0,0,0,0,21,3,0
src/test/java/org/apache/commons/math/transform/FastHadamardTransformerTest.java,109,46,13/0,27,23/9,1,8/00,4/13,80,FastHadamardTransformerTest.checkInverseDoubleTransform(),3,67,3,1/76,1/75,5,8,26,7,0,0,0,0,0,0,8,3,0
src/test/java/org/apache/commons/math/transform/FastSineTransformerTest.java,110,56,16/1,27,20/9,1,3/00,15/67,38,FastSineTransformerTest.testAdHocData(),5,49,3,1/95,4/00,6,3,35,12,0,0,0,0,0,0,17,3,0
src/test/java/org/apache/commons/math/util/ArithmeticUtilsTest.java,676,457,14/2,424,10/7,1,24/00,17/50,684,ArithmeticUtilsTest.binomialCoefficient(),12,203,5,2/27,3/83,12,25,277,119,18,6,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/util/BigRealFieldTest.java,36,12,0/0,9,2/8,1,3/00,1/33,27,BigRealFieldTest.testSerial(),1,28,2,0/92,1/00,5,3,4,0,0,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/util/BigRealTest.java,159,77,0/0,154,0/0,1,1/00,55/00,30,BigRealTest.testConstructor(),1,33,2,1/58,1/00,10,13,55,0,0,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/util/ContinuedFractionTest.java,39,13,0/0,2,7/7,2,1/50,2/67,33,ContinuedFractionTest.testGoldenRatio(),1,34,4,1/71,1/00,4,2,4,2,2,0,0,0,0,0,7,3,0
src/test/java/org/apache/commons/math/util/DefaultTransformerTest.java,99,43,4/7,24,23/2,1,7/00,4/00,48,DefaultTransformerTest.testTransformObject(),2,51,3,1/56,1/33,8,7,24,4,0,0,0,0,0,0,9,3,0
src/test/java/org/apache/commons/math/util/DoubleArrayAbstractTest.java,112,47,6/4,45,5/4,1,4/00,9/00,37,DoubleArrayAbstractTest.testAddElementRolling(),2,40,3,1/72,1/75,5,6,33,3,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/util/FastMathLoadCheck.java,113,50,20/0,30,50/4,1,3/00,12/33,71,FastMathLoadCheck.main(),8,104,4,2/02,4/33,3,9,24,12,2,0,0,0,0,0,6,3,0
src/test/java/org/apache/commons/math/util/FastMathResourcesSave.java,31,4,0/0,1,29/0,1,1/00,1/00,29,FastMathResourcesSave.main(),1,30,2,0/75,1/00,2,1,1,0,0,0,0,0,0,0,2,3,0
src/test/java/org/apache/commons/math/util/FastMathStrictComparisonTest.java,233,142,22/5,70,16/7,1,8/00,13/88,98,FastMathStrictComparisonTest.reportFailedResults(),19,217,9+,3/13,5/75,15,16,42,25,13,7,5,6,7,6,11,3,0
src/test/java/org/apache/commons/math/util/FastMathTest.java,864,536,10/1,871,10/6,1,50/00,9/34,592,FastMathTest.testAtan2Accuracy(),6,1042,5,2/33,2/08,15,54,277,123,64,3,0,0,0,0,51,3,0
src/test/java/org/apache/commons/math/util/FastMathTestPerformance.java,907,583,10/3,312,2/2,61,1/36,6/63,65,FastMathTestPerformance.testAbs(),4,560,4,2/13,1/72,6,87,430,60,60,0,0,0,0,0,15,3,0
src/test/java/org/apache/commons/math/util/IncrementorTest.java,118,75,2/7,67,5/9,2,5/50,5/18,52,IncrementorTest.testCanIncrement2(),3,106,4,1/75,1/18,6,13,52,4,1,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/util/MathArraysTest.java,592,247,2/0,329,3/5,1,10/00,20/40,35,MathArraysTest.testCheckOrder(),1,36,2,0/56,1/00,129,100,19,0,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/util/MathUtilsTest.java,299,174,11/5,156,6/4,1,19/00,8/37,31,MathUtilsTest.testHash(),5,45,5,1/25,3/00,30,101,24,12,3,4,0,0,0,0,72,3,0
src/test/java/org/apache/commons/math/util/MultidimensionalCounterTest.java,166,82,19/5,48,7/8,1,5/00,14/00,31,MultidimensionalCounterTest.testPreconditions(),9,157,4,2/20,4/20,7,5,38,29,3,0,0,0,0,0,3,3,0
src/test/java/org/apache/commons/math/util/OpenIntToDoubleHashMapTest.java,285,190,10/5,228,7/4,1,23/00,6/70,226,OpenIntToDoubleHashMapTest.testContainsKey(),4,70,3,1/97,1/87,12,24,111,43,0,0,0,0,0,0,5,3,0
src/test/java/org/apache/commons/math/util/OpenIntToFieldTest.java,294,162,0/0,275,6/1,1,1/00,142/00,,,0,44,2,1/77,0/00,17,3,142,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/util/PairTest.java,41,18,0/0,22,7/3,1,1/00,13/00,25,PairTest.testAccessor(),1,27,2,1/50,1/00,4,1,13,0,0,0,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/util/PrecisionTest.java,409,324,4/0,542,7/6,1,12/00,25/33,31,PrecisionTest.testEqualsIncludingNaN(),5,41,5,2/04,2/08,8,12,279,14,7,4,0,0,0,0,4,3,0
src/test/java/org/apache/commons/math/util/ResizableDoubleArrayTest.java,462,345,4/9,391,10/2,1,16/00,20/19,46,ResizableDoubleArrayTest.testConstructors(),5,58,3,1/36,1/83,18,196,121,10,0,0,0,0,0,0,7,3,0
